R,x,y,T,L,kappa,kappa_bulk
0.0,15,5,500,1.58489e-07,5.27461,0.65265
0.0,15,5,500,1.99526e-07,5.51465,0.682352
0.0,15,5,500,2.51189e-07,5.74378,0.710702
0.0,15,5,500,3.16228e-07,5.96145,0.737636
0.0,15,5,500,3.98107e-07,6.16729,0.763106
0.0,15,5,500,5.01187e-07,6.36107,0.787082
0.0,15,5,500,6.30957e-07,6.54264,0.809549
0.0,15,5,500,7.94328e-07,6.71198,0.830503
0.0,15,5,500,1e-06,6.86917,0.849953
0.0,15,5,500,1.25893e-06,7.01438,0.867919
0.0,15,5,500,1.58489e-06,7.14781,0.884429
0.0,15,5,500,1.99526e-06,7.26974,0.899517
0.0,15,5,500,2.51189e-06,7.38048,0.913219
0.0,15,5,500,3.16228e-06,7.48035,0.925577
0.0,15,5,500,3.98107e-06,7.56973,0.936635
0.0,15,5,500,5.01187e-06,7.649,0.946444
0.0,15,5,500,6.30957e-06,7.71865,0.955062
0.0,15,5,500,7.94328e-06,7.77922,0.962556
0.0,15,5,500,1e-05,7.83135,0.969007
0.0,15,5,500,1.25893e-05,7.87577,0.974504
0.0,15,5,500,1.58489e-05,7.91325,0.979141
0.0,15,5,500,1.99526e-05,7.94458,0.983018
0.0,15,5,500,2.51189e-05,7.97057,0.986233
0.0,15,5,500,3.16228e-05,7.99196,0.98888
0.0,15,5,500,3.98107e-05,8.00946,0.991045
0.0,15,5,500,5.01187e-05,8.0237,0.992808
0.0,15,5,500,6.30957e-05,8.03524,0.994235
0.0,15,5,500,7.94328e-05,8.04455,0.995388
0.0,15,5,500,0.0001,8.05205,0.996315
0.0,1,1,100,1e-09,0.260219,0.0135824
0.0,1,1,100,1.25893e-09,0.315093,0.0164466
0.0,1,1,100,1.58489e-09,0.379562,0.0198115
0.0,1,1,100,1.99526e-09,0.454713,0.0237341
0.0,1,1,100,2.51189e-09,0.541624,0.0282705
0.0,1,1,100,3.16228e-09,0.641346,0.0334756
0.0,1,1,100,3.98107e-09,0.754884,0.0394018
0.0,1,1,100,5.01187e-09,0.883192,0.0460989
0.0,1,1,100,6.30957e-09,1.02716,0.0536135
0.0,1,1,100,7.94328e-09,1.18762,0.0619887
0.0,1,1,100,1e-08,1.36532,0.0712638
0.0,1,1,100,1.25893e-08,1.56093,0.0814739
0.0,1,1,100,1.58489e-08,1.77503,0.092649
0.0,1,1,100,1.99526e-08,2.00809,0.104814
0.0,1,1,100,2.51189e-08,2.26049,0.117988
0.0,1,1,100,3.16228e-08,2.53252,0.132187
0.0,1,1,100,3.98107e-08,2.8244,0.147422
0.0,1,1,100,5.01187e-08,3.13635,0.163704
0.0,1,1,100,6.30957e-08,3.46861,0.181047
0.0,1,1,100,7.94328e-08,3.8215,0.199466
0.0,1,1,100,1e-07,4.19542,0.218983
0.0,1,1,100,1.25893e-07,4.59089,0.239625
0.0,1,1,100,1.58489e-07,5.00846,0.261421
0.0,1,1,100,1.99526e-07,5.44865,0.284397
0.0,1,1,100,2.51189e-07,5.91185,0.308574
0.0,1,1,100,3.16228e-07,6.39816,0.333957
0.0,1,1,100,3.98107e-07,6.90725,0.36053
0.0,1,1,100,5.01187e-07,7.43827,0.388247
0.0,1,1,100,6.30957e-07,7.98969,0.417029
0.0,1,1,100,7.94328e-07,8.5593,0.44676
0.0,1,1,100,1e-06,9.14422,0.47729
0.0,1,1,100,1.25893e-06,9.74099,0.508439
0.0,1,1,100,1.58489e-06,10.3457,0.540003
0.0,1,1,100,1.99526e-06,10.9542,0.571764
0.0,1,1,100,2.51189e-06,11.5622,0.603497
0.0,1,1,100,3.16228e-06,12.1653,0.634979
0.0,1,1,100,3.98107e-06,12.7596,0.665996
0.0,1,1,100,5.01187e-06,13.3409,0.696339
0.0,1,1,100,6.30957e-06,13.9056,0.725815
0.0,1,1,100,7.94328e-06,14.4502,0.754238
0.0,1,1,100,1e-05,14.9711,0.781427
0.0,1,1,100,1.25893e-05,15.465,0.80721
0.0,1,1,100,1.58489e-05,15.9289,0.83142
0.0,1,1,100,1.99526e-05,16.3596,0.853905
0.0,1,1,100,2.51189e-05,16.7549,0.874536
0.0,1,1,100,3.16228e-05,17.1129,0.89322
0.0,1,1,100,3.98107e-05,17.4327,0.909913
0.0,1,1,100,5.01187e-05,17.7145,0.924623
0.0,1,1,100,6.30957e-05,17.9595,0.937412
0.0,1,1,100,7.94328e-05,18.1698,0.94839
0.0,1,1,100,0.0001,18.3483,0.957704
0.0,1,1,150,1e-09,0.29787,0.0207071
0.0,1,1,150,1.25893e-09,0.359349,0.024981
0.0,1,1,150,1.58489e-09,0.431147,0.0299721
0.0,1,1,150,1.99526e-09,0.514301,0.0357528
0.0,1,1,150,2.51189e-09,0.609796,0.0423913
0.0,1,1,150,3.16228e-09,0.718537,0.0499507
0.0,1,1,150,3.98107e-09,0.841327,0.0584867
0.0,1,1,150,5.01187e-09,0.978854,0.0680472
0.0,1,1,150,6.30957e-09,1.13168,0.0786714
0.0,1,1,150,7.94328e-09,1.30024,0.090389
0.0,1,1,150,1e-08,1.48482,0.103221
0.0,1,1,150,1.25893e-08,1.68557,0.117176
0.0,1,1,150,1.58489e-08,1.9025,0.132257
0.0,1,1,150,1.99526e-08,2.13549,0.148453
0.0,1,1,150,2.51189e-08,2.3843,0.16575
0.0,1,1,150,3.16228e-08,2.64863,0.184125
0.0,1,1,150,3.98107e-08,2.92815,0.203557
0.0,1,1,150,5.01187e-08,3.22259,0.224026
0.0,1,1,150,6.30957e-08,3.53175,0.245518
0.0,1,1,150,7.94328e-08,3.85554,0.268027
0.0,1,1,150,1e-07,4.19401,0.291556
0.0,1,1,150,1.25893e-07,4.54724,0.316111
0.0,1,1,150,1.58489e-07,4.91534,0.341701
0.0,1,1,150,1.99526e-07,5.29829,0.368323
0.0,1,1,150,2.51189e-07,5.69583,0.395958
0.0,1,1,150,3.16228e-07,6.10733,0.424565
0.0,1,1,150,3.98107e-07,6.53172,0.454067
0.0,1,1,150,5.01187e-07,6.96739,0.484353
0.0,1,1,150,6.30957e-07,7.41224,0.515278
0.0,1,1,150,7.94328e-07,7.86371,0.546663
0.0,1,1,150,1e-06,8.31889,0.578306
0.0,1,1,150,1.25893e-06,8.77462,0.609987
0.0,1,1,150,1.58489e-06,9.22763,0.64148
0.0,1,1,150,1.99526e-06,9.67461,0.672552
0.0,1,1,150,2.51189e-06,10.1123,0.702977
0.0,1,1,150,3.16228e-06,10.5374,0.732529
0.0,1,1,150,3.98107e-06,10.9467,0.760987
0.0,1,1,150,5.01187e-06,11.3374,0.788142
0.0,1,1,150,6.30957e-06,11.7064,0.813794
0.0,1,1,150,7.94328e-06,12.0512,0.837764
0.0,1,1,150,1e-05,12.3696,0.859899
0.0,1,1,150,1.25893e-05,12.66,0.880086
0.0,1,1,150,1.58489e-05,12.9214,0.898257
0.0,1,1,150,1.99526e-05,13.1535,0.914398
0.0,1,1,150,2.51189e-05,13.3571,0.928546
0.0,1,1,150,3.16228e-05,13.5332,0.94079
0.0,1,1,150,3.98107e-05,13.6838,0.951258
0.0,1,1,150,5.01187e-05,13.8111,0.96011
0.0,1,1,150,6.30957e-05,13.9177,0.96752
0.0,1,1,150,7.94328e-05,14.0062,0.97367
0.0,1,1,150,0.0001,14.079,0.978734
0.0,1,1,200,1e-09,0.311826,0.0259843
0.0,1,1,200,1.25893e-09,0.375213,0.0312662
0.0,1,1,200,1.58489e-09,0.448925,0.0374086
0.0,1,1,200,1.99526e-09,0.533906,0.04449
0.0,1,1,200,2.51189e-09,0.631016,0.0525822
0.0,1,1,200,3.16228e-09,0.741007,0.0617476
0.0,1,1,200,3.98107e-09,0.864497,0.072038
0.0,1,1,200,5.01187e-09,1.00196,0.0834926
0.0,1,1,200,6.30957e-09,1.15371,0.0961379
0.0,1,1,200,7.94328e-09,1.31991,0.109987
0.0,1,1,200,1e-08,1.50057,0.125041
0.0,1,1,200,1.25893e-08,1.69554,0.141288
0.0,1,1,200,1.58489e-08,1.90454,0.158704
0.0,1,1,200,1.99526e-08,2.12719,0.177257
0.0,1,1,200,2.51189e-08,2.36302,0.196909
0.0,1,1,200,3.16228e-08,2.61155,0.217619
0.0,1,1,200,3.98107e-08,2.87233,0.23935
0.0,1,1,200,5.01187e-08,3.14499,0.26207
0.0,1,1,200,6.30957e-08,3.42927,0.285759
0.0,1,1,200,7.94328e-08,3.72501,0.310403
0.0,1,1,200,1e-07,4.03217,0.335998
0.0,1,1,200,1.25893e-07,4.35068,0.36254
0.0,1,1,200,1.58489e-07,4.68043,0.390017
0.0,1,1,200,1.99526e-07,5.02109,0.418404
0.0,1,1,200,2.51189e-07,5.37205,0.44765
0.0,1,1,200,3.16228e-07,5.73233,0.477671
0.0,1,1,200,3.98107e-07,6.10051,0.508351
0.0,1,1,200,5.01187e-07,6.47475,0.539537
0.0,1,1,200,6.30957e-07,6.85285,0.571043
0.0,1,1,200,7.94328e-07,7.23231,0.602664
0.0,1,1,200,1e-06,7.61045,0.634174
0.0,1,1,200,1.25893e-06,7.98451,0.665344
0.0,1,1,200,1.58489e-06,8.35168,0.69594
0.0,1,1,200,1.99526e-06,8.70921,0.725733
0.0,1,1,200,2.51189e-06,9.05439,0.754496
0.0,1,1,200,3.16228e-06,9.38458,0.782011
0.0,1,1,200,3.98107e-06,9.6973,0.80807
0.0,1,1,200,5.01187e-06,9.99027,0.832483
0.0,1,1,200,6.30957e-06,10.2615,0.855085
0.0,1,1,200,7.94328e-06,10.5095,0.875751
0.0,1,1,200,1e-05,10.7333,0.894401
0.0,1,1,200,1.25893e-05,10.9326,0.911009
0.0,1,1,200,1.58489e-05,11.1078,0.925603
0.0,1,1,200,1.99526e-05,11.2597,0.938262
0.0,1,1,200,2.51189e-05,11.3899,0.949111
0.0,1,1,200,3.16228e-05,11.5002,0.958304
0.0,1,1,200,3.98107e-05,11.5927,0.966015
0.0,1,1,200,5.01187e-05,11.6697,0.972425
0.0,1,1,200,6.30957e-05,11.7331,0.977711
0.0,1,1,200,7.94328e-05,11.7851,0.982043
0.0,1,1,200,0.0001,11.8274,0.985571
0.0,1,1,250,1e-09,0.316902,0.0302435
0.0,1,1,250,1.25893e-09,0.380536,0.0363164
0.0,1,1,250,1.58489e-09,0.454286,0.0433548
0.0,1,1,250,1.99526e-09,0.539001,0.0514395
0.0,1,1,250,2.51189e-09,0.635429,0.0606421
0.0,1,1,250,3.16228e-09,0.744189,0.0710217
0.0,1,1,250,3.98107e-09,0.865753,0.082623
0.0,1,1,250,5.01187e-09,1.00043,0.0954757
0.0,1,1,250,6.30957e-09,1.14836,0.109594
0.0,1,1,250,7.94328e-09,1.30953,0.124975
0.0,1,1,250,1e-08,1.48377,0.141603
0.0,1,1,250,1.25893e-08,1.67076,0.159449
0.0,1,1,250,1.58489e-08,1.87009,0.178472
0.0,1,1,250,1.99526e-08,2.08126,0.198625
0.0,1,1,250,2.51189e-08,2.30372,0.219855
0.0,1,1,250,3.16228e-08,2.53696,0.242115
0.0,1,1,250,3.98107e-08,2.78052,0.265359
0.0,1,1,250,5.01187e-08,3.03404,0.289553
0.0,1,1,250,6.30957e-08,3.29726,0.314674
0.0,1,1,250,7.94328e-08,3.57002,0.340705
0.0,1,1,250,1e-07,3.8522,0.367634
0.0,1,1,250,1.25893e-07,4.14363,0.395447
0.0,1,1,250,1.58489e-07,4.44402,0.424115
0.0,1,1,250,1.99526e-07,4.75285,0.453588
0.0,1,1,250,2.51189e-07,5.06927,0.483786
0.0,1,1,250,3.16228e-07,5.3921,0.514594
0.0,1,1,250,3.98107e-07,5.71975,0.545864
0.0,1,1,250,5.01187e-07,6.05034,0.577414
0.0,1,1,250,6.30957e-07,6.38169,0.609036
0.0,1,1,250,7.94328e-07,6.71144,0.640505
0.0,1,1,250,1e-06,7.03716,0.67159
0.0,1,1,250,1.25893e-06,7.35638,0.702056
0.0,1,1,250,1.58489e-06,7.66669,0.73167
0.0,1,1,250,1.99526e-06,7.96572,0.760208
0.0,1,1,250,2.51189e-06,8.25119,0.787452
0.0,1,1,250,3.16228e-06,8.52096,0.813197
0.0,1,1,250,3.98107e-06,8.77308,0.837258
0.0,1,1,250,5.01187e-06,9.00592,0.859479
0.0,1,1,250,6.30957e-06,9.21825,0.879743
0.0,1,1,250,7.94328e-06,9.40934,0.89798
0.0,1,1,250,1e-05,9.57902,0.914173
0.0,1,1,250,1.25893e-05,9.72772,0.928364
0.0,1,1,250,1.58489e-05,9.85637,0.940642
0.0,1,1,250,1.99526e-05,9.96635,0.951138
0.0,1,1,250,2.51189e-05,10.0593,0.960012
0.0,1,1,250,3.16228e-05,10.1372,0.96744
0.0,1,1,250,3.98107e-05,10.2018,0.973604
0.0,1,1,250,5.01187e-05,10.2549,0.97868
0.0,1,1,250,6.30957e-05,10.2985,0.982833
0.0,1,1,250,7.94328e-05,10.3339,0.986213
0.0,1,1,250,0.0001,10.3626,0.988951
0.0,1,1,300,1e-09,0.318183,0.0338883
0.0,1,1,300,1.25893e-09,0.381403,0.0406216
0.0,1,1,300,1.58489e-09,0.454462,0.0484027
0.0,1,1,300,1.99526e-09,0.538123,0.0573131
0.0,1,1,300,2.51189e-09,0.633037,0.0674219
0.0,1,1,300,3.16228e-09,0.739714,0.0787835
0.0,1,1,300,3.98107e-09,0.858505,0.0914354
0.0,1,1,300,5.01187e-09,0.989595,0.105397
0.0,1,1,300,6.30957e-09,1.133,0.120671
0.0,1,1,300,7.94328e-09,1.28859,0.137242
0.0,1,1,300,1e-08,1.45608,0.15508
0.0,1,1,300,1.25893e-08,1.63505,0.174142
0.0,1,1,300,1.58489e-08,1.82503,0.194376
0.0,1,1,300,1.99526e-08,2.02547,0.215723
0.0,1,1,300,2.51189e-08,2.23581,0.238126
0.0,1,1,300,3.16228e-08,2.45555,0.26153
0.0,1,1,300,3.98107e-08,2.68427,0.285889
0.0,1,1,300,5.01187e-08,2.92161,0.311168
0.0,1,1,300,6.30957e-08,3.16736,0.337341
0.0,1,1,300,7.94328e-08,3.42132,0.364389
0.0,1,1,300,1e-07,3.68331,0.392293
0.0,1,1,300,1.25893e-07,3.95308,0.421025
0.0,1,1,300,1.58489e-07,4.23019,0.450538
0.0,1,1,300,1.99526e-07,4.51396,0.480762
0.0,1,1,300,2.51189e-07,4.80341,0.511589
0.0,1,1,300,3.16228e-07,5.09721,0.542881
0.0,1,1,300,3.98107e-07,5.39374,0.574463
0.0,1,1,300,5.01187e-07,5.6911,0.606133
0.0,1,1,300,6.30957e-07,5.98719,0.637669
0.0,1,1,300,7.94328e-07,6.27983,0.668837
0.0,1,1,300,1e-06,6.5668,0.6994
0.0,1,1,300,1.25893e-06,6.84588,0.729124
0.0,1,1,300,1.58489e-06,7.11496,0.757782
0.0,1,1,300,1.99526e-06,7.37198,0.785156
0.0,1,1,300,2.51189e-06,7.61503,0.811043
0.0,1,1,300,3.16228e-06,7.84238,0.835256
0.0,1,1,300,3.98107e-06,8.05254,0.857639
0.0,1,1,300,5.01187e-06,8.24439,0.878073
0.0,1,1,300,6.30957e-06,8.41725,0.896483
0.0,1,1,300,7.94328e-06,8.57093,0.912851
0.0,1,1,300,1e-05,8.70576,0.927212
0.0,1,1,300,1.25893e-05,8.82255,0.93965
0.0,1,1,300,1.58489e-05,8.92249,0.950294
0.0,1,1,300,1.99526e-05,9.00706,0.959301
0.0,1,1,300,2.51189e-05,9.07791,0.966847
0.0,1,1,300,3.16228e-05,9.13675,0.973114
0.0,1,1,300,3.98107e-05,9.18523,0.978278
0.0,1,1,300,5.01187e-05,9.22492,0.982505
0.0,1,1,300,6.30957e-05,9.25724,0.985946
0.0,1,1,300,7.94328e-05,9.28342,0.988735
0.0,1,1,300,0.0001,9.30456,0.990987
0.0,1,1,400,1e-09,0.316235,0.0400687
0.0,1,1,400,1.25893e-09,0.377936,0.0478864
0.0,1,1,400,1.58489e-09,0.448892,0.0568769
0.0,1,1,400,1.99526e-09,0.529724,0.0671188
0.0,1,1,400,2.51189e-09,0.620925,0.0786744
0.0,1,1,400,3.16228e-09,0.722836,0.0915871
0.0,1,1,400,3.98107e-09,0.835636,0.105879
0.0,1,1,400,5.01187e-09,0.959338,0.121553
0.0,1,1,400,6.30957e-09,1.0938,0.13859
0.0,1,1,400,7.94328e-09,1.23874,0.156954
0.0,1,1,400,1e-08,1.39375,0.176595
0.0,1,1,400,1.25893e-08,1.55836,0.197452
0.0,1,1,400,1.58489e-08,1.73203,0.219458
0.0,1,1,400,1.99526e-08,1.91423,0.242542
0.0,1,1,400,2.51189e-08,2.10443,0.266642
0.0,1,1,400,3.16228e-08,2.3022,0.291701
0.0,1,1,400,3.98107e-08,2.50717,0.317671
0.0,1,1,400,5.01187e-08,2.71905,0.344517
0.0,1,1,400,6.30957e-08,2.9376,0.372209
0.0,1,1,400,7.94328e-08,3.1626,0.400717
0.0,1,1,400,1e-07,3.39375,0.430005
0.0,1,1,400,1.25893e-07,3.63062,0.460018
0.0,1,1,400,1.58489e-07,3.87258,0.490676
0.0,1,1,400,1.99526e-07,4.11875,0.521867
0.0,1,1,400,2.51189e-07,4.36797,0.553445
0.0,1,1,400,3.16228e-07,4.61883,0.58523
0.0,1,1,400,3.98107e-07,4.86969,0.617015
0.0,1,1,400,5.01187e-07,5.11874,0.648571
0.0,1,1,400,6.30957e-07,5.36411,0.67966
0.0,1,1,400,7.94328e-07,5.6039,0.710043
0.0,1,1,400,1e-06,5.83625,0.739483
0.0,1,1,400,1.25893e-06,6.05938,0.767755
0.0,1,1,400,1.58489e-06,6.27162,0.794647
0.0,1,1,400,1.99526e-06,6.47143,0.819964
0.0,1,1,400,2.51189e-06,6.65747,0.843535
0.0,1,1,400,3.16228e-06,6.82863,0.865222
0.0,1,1,400,3.98107e-06,6.98412,0.884924
0.0,1,1,400,5.01187e-06,7.12356,0.902591
0.0,1,1,400,6.30957e-06,7.24693,0.918224
0.0,1,1,400,7.94328e-06,7.35469,0.931876
0.0,1,1,400,1e-05,7.44762,0.943651
0.0,1,1,400,1.25893e-05,7.52683,0.953688
0.0,1,1,400,1.58489e-05,7.59362,0.962151
0.0,1,1,400,1.99526e-05,7.6494,0.969218
0.0,1,1,400,2.51189e-05,7.69559,0.975071
0.0,1,1,400,3.16228e-05,7.73356,0.979882
0.0,1,1,400,3.98107e-05,7.76458,0.983813
0.0,1,1,400,5.01187e-05,7.7898,0.987007
0.0,1,1,400,6.30957e-05,7.8102,0.989592
0.0,1,1,400,7.94328e-05,7.82665,0.991677
0.0,1,1,400,0.0001,7.83988,0.993353
0.0,1,1,500,1e-09,0.312153,0.0453373
0.0,1,1,500,1.25893e-09,0.372105,0.0540449
0.0,1,1,500,1.58489e-09,0.440768,0.0640175
0.0,1,1,500,1.99526e-09,0.518648,0.0753289
0.0,1,1,500,2.51189e-09,0.606119,0.0880333
0.0,1,1,500,3.16228e-09,0.703401,0.102163
0.0,1,1,500,3.98107e-09,0.810554,0.117726
0.0,1,1,500,5.01187e-09,0.927484,0.134709
0.0,1,1,500,6.30957e-09,1.05396,0.153078
0.0,1,1,500,7.94328e-09,1.18962,0.172781
0.0,1,1,500,1e-08,1.33403,0.193756
0.0,1,1,500,1.25893e-08,1.48669,0.215929
0.0,1,1,500,1.58489e-08,1.64709,0.239224
0.0,1,1,500,1.99526e-08,1.81471,0.263571
0.0,1,1,500,2.51189e-08,1.98912,0.288901
0.0,1,1,500,3.16228e-08,2.16991,0.315159
0.0,1,1,500,3.98107e-08,2.35676,0.342298
0.0,1,1,500,5.01187e-08,2.54941,0.370279
0.0,1,1,500,6.30957e-08,2.74761,0.399065
0.0,1,1,500,7.94328e-08,2.95105,0.428613
0.0,1,1,500,1e-07,3.15934,0.458865
0.0,1,1,500,1.25893e-07,3.37193,0.489743
0.0,1,1,500,1.58489e-07,3.58806,0.521133
0.0,1,1,500,1.99526e-07,3.80673,0.552893
0.0,1,1,500,2.51189e-07,4.02672,0.584845
0.0,1,1,500,3.16228e-07,4.24661,0.616781
0.0,1,1,500,3.98107e-07,4.46482,0.648474
0.0,1,1,500,5.01187e-07,4.67969,0.679683
0.0,1,1,500,6.30957e-07,4.88956,0.710164
0.0,1,1,500,7.94328e-07,5.09278,0.739679
0.0,1,1,500,1e-06,5.28778,0.768001
0.0,1,1,500,1.25893e-06,5.47311,0.794919
0.0,1,1,500,1.58489e-06,5.64745,0.820241
0.0,1,1,500,1.99526e-06,5.80967,0.843801
0.0,1,1,500,2.51189e-06,5.95882,0.865464
0.0,1,1,500,3.16228e-06,6.09427,0.885137
0.0,1,1,500,3.98107e-06,6.21569,0.902772
0.0,1,1,500,5.01187e-06,6.32312,0.918375
0.0,1,1,500,6.30957e-06,6.41693,0.932001
0.0,1,1,500,7.94328e-06,6.49784,0.943752
0.0,1,1,500,1e-05,6.56681,0.953769
0.0,1,1,500,1.25893e-05,6.62496,0.962215
0.0,1,1,500,1.58489e-05,6.67354,0.96927
0.0,1,1,500,1.99526e-05,6.71376,0.975112
0.0,1,1,500,2.51189e-05,6.74683,0.979915
0.0,1,1,500,3.16228e-05,6.77384,0.983839
0.0,1,1,500,3.98107e-05,6.7958,0.987028
0.0,1,1,500,5.01187e-05,6.81357,0.989609
0.0,1,1,500,6.30957e-05,6.8279,0.99169
0.0,1,1,500,7.94328e-05,6.83942,0.993363
0.0,1,1,500,0.0001,6.84866,0.994705
0.0,1,20,100,1e-09,0.237993,0.0105135
0.0,1,20,100,1.25893e-09,0.295231,0.013042
0.0,1,20,100,1.58489e-09,0.365258,0.0161355
0.0,1,20,100,1.99526e-09,0.450525,0.0199022
0.0,1,20,100,2.51189e-09,0.553791,0.0244641
0.0,1,20,100,3.16228e-09,0.678114,0.0299562
0.0,1,20,100,3.98107e-09,0.826805,0.0365247
0.0,1,20,100,5.01187e-09,1.00336,0.0443243
0.0,1,20,100,6.30957e-09,1.21138,0.0535137
0.0,1,20,100,7.94328e-09,1.45442,0.0642498
0.0,1,20,100,1e-08,1.73583,0.0766813
0.0,1,20,100,1.25893e-08,2.0586,0.0909403
0.0,1,20,100,1.58489e-08,2.42519,0.107134
0.0,1,20,100,1.99526e-08,2.83726,0.125338
0.0,1,20,100,2.51189e-08,3.29564,0.145587
0.0,1,20,100,3.16228e-08,3.80011,0.167873
0.0,1,20,100,3.98107e-08,4.34943,0.192139
0.0,1,20,100,5.01187e-08,4.94134,0.218287
0.0,1,20,100,6.30957e-08,5.57268,0.246177
0.0,1,20,100,7.94328e-08,6.23956,0.275637
0.0,1,20,100,1e-07,6.93758,0.306472
0.0,1,20,100,1.25893e-07,7.66204,0.338476
0.0,1,20,100,1.58489e-07,8.40808,0.371433
0.0,1,20,100,1.99526e-07,9.17086,0.405129
0.0,1,20,100,2.51189e-07,9.94553,0.439351
0.0,1,20,100,3.16228e-07,10.7273,0.473884
0.0,1,20,100,3.98107e-07,11.5112,0.508515
0.0,1,20,100,5.01187e-07,12.2923,0.543023
0.0,1,20,100,6.30957e-07,13.0656,0.577183
0.0,1,20,100,7.94328e-07,13.8258,0.610766
0.0,1,20,100,1e-06,14.5678,0.643544
0.0,1,20,100,1.25893e-06,15.2866,0.675296
0.0,1,20,100,1.58489e-06,15.9776,0.70582
0.0,1,20,100,1.99526e-06,16.6367,0.734936
0.0,1,20,100,2.51189e-06,17.2605,0.762497
0.0,1,20,100,3.16228e-06,17.8467,0.788392
0.0,1,20,100,3.98107e-06,18.3936,0.812549
0.0,1,20,100,5.01187e-06,18.9002,0.834929
0.0,1,20,100,6.30957e-06,19.3664,0.855524
0.0,1,20,100,7.94328e-06,19.7926,0.87435
0.0,1,20,100,1e-05,20.1795,0.891442
0.0,1,20,100,1.25893e-05,20.5282,0.906846
0.0,1,20,100,1.58489e-05,20.84,0.920622
0.0,1,20,100,1.99526e-05,21.1166,0.932839
0.0,1,20,100,2.51189e-05,21.3596,0.943574
0.0,1,20,100,3.16228e-05,21.5711,0.952918
0.0,1,20,100,3.98107e-05,21.7534,0.960972
0.0,1,20,100,5.01187e-05,21.909,0.967845
0.0,1,20,100,6.30957e-05,22.0405,0.973655
0.0,1,20,100,7.94328e-05,22.1507,0.978523
0.0,1,20,100,0.0001,22.2423,0.982568
0.0,1,20,150,1e-09,0.26665,0.0149362
0.0,1,20,150,1.25893e-09,0.329422,0.0184524
0.0,1,20,150,1.58489e-09,0.405678,0.0227238
0.0,1,20,150,1.99526e-09,0.4978,0.0278839
0.0,1,20,150,2.51189e-09,0.608406,0.0340794
0.0,1,20,150,3.16228e-09,0.74031,0.041468
0.0,1,20,150,3.98107e-09,0.896455,0.0502143
0.0,1,20,150,5.01187e-09,1.07982,0.0604855
0.0,1,20,150,6.30957e-09,1.29331,0.072444
0.0,1,20,150,7.94328e-09,1.53961,0.0862402
0.0,1,20,150,1e-08,1.82101,0.102003
0.0,1,20,150,1.25893e-08,2.13929,0.119831
0.0,1,20,150,1.58489e-08,2.4955,0.139783
0.0,1,20,150,1.99526e-08,2.88988,0.161875
0.0,1,20,150,2.51189e-08,3.32179,0.186068
0.0,1,20,150,3.16228e-08,3.78966,0.212275
0.0,1,20,150,3.98107e-08,4.29106,0.240361
0.0,1,20,150,5.01187e-08,4.82281,0.270147
0.0,1,20,150,6.30957e-08,5.38121,0.301425
0.0,1,20,150,7.94328e-08,5.96212,0.333964
0.0,1,20,150,1e-07,6.56124,0.367523
0.0,1,20,150,1.25893e-07,7.17421,0.401858
0.0,1,20,150,1.58489e-07,7.79672,0.436728
0.0,1,20,150,1.99526e-07,8.42455,0.471895
0.0,1,20,150,2.51189e-07,9.05354,0.507128
0.0,1,20,150,3.16228e-07,9.67963,0.542198
0.0,1,20,150,3.98107e-07,10.2988,0.576878
0.0,1,20,150,5.01187e-07,10.9069,0.610943
0.0,1,20,150,6.30957e-07,11.5001,0.64417
0.0,1,20,150,7.94328e-07,12.0745,0.676346
0.0,1,20,150,1e-06,12.6266,0.707271
0.0,1,20,150,1.25893e-06,13.1532,0.736766
0.0,1,20,150,1.58489e-06,13.6515,0.76468
0.0,1,20,150,1.99526e-06,14.1195,0.790893
0.0,1,20,150,2.51189e-06,14.5556,0.815321
0.0,1,20,150,3.16228e-06,14.9589,0.837911
0.0,1,20,150,3.98107e-06,15.329,0.858645
0.0,1,20,150,5.01187e-06,15.6662,0.877531
0.0,1,20,150,6.30957e-06,15.971,0.894604
0.0,1,20,150,7.94328e-06,16.2443,0.909914
0.0,1,20,150,1e-05,16.4874,0.92353
0.0,1,20,150,1.25893e-05,16.7017,0.935536
0.0,1,20,150,1.58489e-05,16.889,0.946025
0.0,1,20,150,1.99526e-05,17.0511,0.955104
0.0,1,20,150,2.51189e-05,17.19,0.962888
0.0,1,20,150,3.16228e-05,17.3081,0.969499
0.0,1,20,150,3.98107e-05,17.4074,0.975064
0.0,1,20,150,5.01187e-05,17.4903,0.979708
0.0,1,20,150,6.30957e-05,17.559,0.983555
0.0,1,20,150,7.94328e-05,17.6155,0.98672
0.0,1,20,150,0.0001,17.6617,0.989307
0.0,1,20,200,1e-09,0.276274,0.018399
0.0,1,20,200,1.25893e-09,0.340248,0.0226594
0.0,1,20,200,1.58489e-09,0.417555,0.0278078
0.0,1,20,200,1.99526e-09,0.510406,0.0339914
0.0,1,20,200,2.51189e-09,0.621185,0.0413689
0.0,1,20,200,3.16228e-09,0.752392,0.0501069
0.0,1,20,200,3.98107e-09,0.906569,0.0603746
0.0,1,20,200,5.01187e-09,1.0862,0.0723377
0.0,1,20,200,6.30957e-09,1.29361,0.08615
0.0,1,20,200,7.94328e-09,1.53078,0.101945
0.0,1,20,200,1e-08,1.79928,0.119826
0.0,1,20,200,1.25893e-08,2.10008,0.139858
0.0,1,20,200,1.58489e-08,2.43345,0.16206
0.0,1,20,200,1.99526e-08,2.79892,0.186399
0.0,1,20,200,2.51189e-08,3.1952,0.21279
